x,y,dir,ref,pt
-54.5,-28.5788383249,4,False,7
-56,-31.1769145362,8,False,7
-47,-25.9807621135,6,False,3
-47,-25.9807621135,4,True,11
-45.5,-26.8467875173,10,False,7
-47,-25.9807621135,8,False,7
-47,-24.248711306,6,False,7
-45.5,-19.918584287,4,False,7
-44,-20.7846096908,2,False,7
-47,-20.7846096908,6,False,7
-41,-13.8564064606,4,False,3
-41,-13.8564064606,6,True,11
-41,-15.5884572681,8,False,7
-41,-13.8564064606,6,False,7
-39.5,-12.9903810568,4,False,7
-35,-12.124355653,2,False,7
-35,-13.8564064606,0,False,7
-36.5,-11.2583302492,4,False,7
-36.5,-21.6506350946,2,False,3
-36.5,-21.6506350946,8,True,11
-38,-22.5166604984,6,False,7
-36.5,-21.6506350946,4,False,7
-35,-22.5166604984,2,False,7
-32,-25.9807621135,0,False,7
-33.5,-26.8467875173,10,False,7
-32,-24.248711306,2,False,7
-50,-13.8564064606,6,False,3
-50,-13.8564064606,4,True,11
-48.5,-14.7224318643,10,False,7
-50,-13.8564064606,8,False,7
-50,-12.124355653,6,False,7
-48.5,-7.79422863406,4,False,7
-47,-8.66025403784,2,False,7
-50,-8.66025403784,6,False,7
-32,-5.19615242271,4,False,3
-32,-5.19615242271,6,True,11
-32,-6.92820323028,8,False,7
-32,-5.19615242271,6,False,7
-30.5,-4.33012701892,4,False,7
-26,-3.46410161514,2,False,7
-26,-5.19615242271,0,False,7
-39.5,-6.06217782649,8,False,3
-39.5,-6.06217782649,2,True,11
-38,-5.19615242271,0,False,7
-39.5,-6.06217782649,10,False,7
-41,-5.19615242271,8,False,7
-44,-1.73205080757,6,False,7
-42.5,-0.866025403784,4,False,7
-44,-3.46410161514,8,False,7
-35,1.73205080757,6,False,3
-35,1.73205080757,4,True,11
-33.5,0.866025403784,10,False,7
-35,1.73205080757,8,False,7
-35,3.46410161514,6,False,7
-33.5,7.79422863406,4,False,7
-32,6.92820323028,2,False,7
-35,6.92820323028,6,False,7
-26,1.73205080757,4,False,3
-26,1.73205080757,6,True,11
-26,5.10702591328e-15,8,False,7
-26,1.73205080757,6,False,7
-24.5,2.59807621135,4,False,7
-20,3.46410161514,2,False,7
-20,1.73205080757,0,False,7
-21.5,4.33012701892,4,False,7
-12.5,2.59807621135,2,False,3
-12.5,2.59807621135,8,True,11
-14,1.73205080757,6,False,7
-12.5,2.59807621135,4,False,7
-11,1.73205080757,2,False,7
-8,-1.73205080757,0,False,7
-9.5,-2.59807621135,10,False,7
-8,9.32587340685e-15,2,False,7
-17,-5.19615242271,0,False,3
-17,-5.19615242271,10,True,11
-18.5,-4.33012701892,4,False,7
-17,-5.19615242271,2,False,7
-17,-6.92820323028,0,False,7
-18.5,-11.2583302492,10,False,7
-20,-10.3923048454,8,False,7
-17,-10.3923048454,0,False,7
-17,10.3923048454,4,False,3
-17,10.3923048454,6,True,11
-17,8.66025403784,8,False,7
-17,10.3923048454,6,False,7
-15.5,11.2583302492,4,False,7
-11,12.124355653,2,False,7
-11,10.3923048454,0,False,7
-12.5,12.9903810568,4,False,7
-24.5,-25.1147367097,2,False,3
-24.5,-25.1147367097,8,True,11
-26,-25.9807621135,6,False,7
-24.5,-25.1147367097,4,False,7
-23,-25.9807621135,2,False,7
-20,-29.4448637287,0,False,7
-21.5,-30.3108891325,10,False,7
-29,-19.0525588833,6,False,3
-29,-19.0525588833,4,True,11
-27.5,-19.918584287,10,False,7
-29,-19.0525588833,8,False,7
-29,-17.3205080757,6,False,7
-27.5,-12.9903810568,4,False,7
-26,-13.8564064606,2,False,7
-29,-13.8564064606,6,False,7
-20,-19.0525588833,4,False,3
-20,-19.0525588833,6,True,11
-20,-20.7846096908,8,False,7
-20,-19.0525588833,6,False,7
-18.5,-18.1865334795,4,False,7
-14,-17.3205080757,2,False,7
-14,-19.0525588833,0,False,7
-15.5,-16.4544826719,4,False,7
-15.5,-26.8467875173,2,False,3
-15.5,-26.8467875173,8,True,11
-17,-27.7128129211,6,False,7
-15.5,-26.8467875173,4,False,7
-14,-27.7128129211,2,False,7
-11,-31.1769145362,0,False,7
-12.5,-32.04293994,10,False,7
-11,-29.4448637287,2,False,7
-8,-38.1051177665,0,False,3
-8,-38.1051177665,10,True,11
-9.5,-37.2390923627,4,False,7
-8,-38.1051177665,2,False,7
-8,-39.8371685741,0,False,7
-9.5,-44.167295593,10,False,7
-11,-43.3012701892,8,False,7
-8,-43.3012701892,0,False,7
-17,-38.1051177665,10,False,3
-17,-38.1051177665,0,True,11
-17,-36.3730669589,2,False,7
-17,-38.1051177665,0,False,7
-18.5,-38.9711431703,10,False,7
-23,-39.8371685741,8,False,7
-23,-38.1051177665,6,False,7
-21.5,-40.7031939779,10,False,7
-3.5,-30.3108891325,2,False,3
-3.5,-30.3108891325,8,True,11
-5,-31.1769145362,6,False,7
-3.5,-30.3108891325,4,False,7
-2,-31.1769145362,2,False,7
1,-34.6410161514,0,False,7
-0.5,-35.5070415552,10,False,7
1,-32.9089653438,2,False,7
-53,-1.73205080757,6,False,3
-53,-1.73205080757,4,True,11
-51.5,-2.59807621135,10,False,7
-53,-1.73205080757,8,False,7
-53,1.44328993201e-15,6,False,7
-51.5,4.33012701892,4,False,7
-50,3.46410161514,2,False,7
-56,-8.66025403784,10,False,3
-56,-8.66025403784,0,True,11
-56,-6.92820323028,2,False,7
-56,-8.66025403784,0,False,7
-57.5,-9.52627944163,10,False,7
-62,-10.3923048454,8,False,7
-62,-8.66025403784,6,False,7
-60.5,-11.2583302492,10,False,7
-60.5,-0.866025403784,8,False,3
-60.5,-0.866025403784,2,True,11
-59,7.77156117238e-16,0,False,7
-60.5,-0.866025403784,10,False,7
-62,2.22044604925e-16,8,False,7
-65,3.46410161514,6,False,7
-63.5,4.33012701892,4,False,7
-65,1.73205080757,8,False,7
-56,6.92820323028,6,False,3
-56,6.92820323028,4,True,11
-54.5,6.06217782649,10,False,7
-56,6.92820323028,8,False,7
-56,8.66025403784,6,False,7
-54.5,12.9903810568,4,False,7
-53,12.124355653,2,False,7
-56,12.124355653,6,False,7
-50,19.0525588833,4,False,3
-50,19.0525588833,6,True,11
-50,17.3205080757,8,False,7
-50,19.0525588833,6,False,7
-48.5,19.918584287,4,False,7
-44,20.7846096908,2,False,7
-44,19.0525588833,0,False,7
-45.5,21.6506350946,4,False,7
-45.5,11.2583302492,2,False,3
-45.5,11.2583302492,8,True,11
-47,10.3923048454,6,False,7
-45.5,11.2583302492,4,False,7
-44,10.3923048454,2,False,7
-41,6.92820323028,0,False,7
-42.5,6.06217782649,10,False,7
-41,8.66025403784,2,False,7
-59,19.0525588833,6,False,3
-59,19.0525588833,4,True,11
-57.5,18.1865334795,10,False,7
-59,19.0525588833,8,False,7
-59,20.7846096908,6,False,7
-57.5,25.1147367097,4,False,7
-56,24.248711306,2,False,7
-59,24.248711306,6,False,7
-35,55.4256258422,10,False,3
-35,55.4256258422,0,True,11
-35,57.1576766498,2,False,7
-35,55.4256258422,0,False,7
-36.5,54.5596004384,10,False,7
-41,53.6935750346,8,False,7
-41,55.4256258422,6,False,7
-27.5,56.291651246,2,False,3
-27.5,56.291651246,8,True,11
-29,55.4256258422,6,False,7
-27.5,56.291651246,4,False,7
-26,55.4256258422,2,False,7
-23,51.9615242271,0,False,7
-24.5,51.0954988233,10,False,7
-23,53.6935750346,2,False,7
-32,48.4974226119,0,False,3
-32,48.4974226119,10,True,11
-33.5,49.3634480157,4,False,7
-32,48.4974226119,2,False,7
-32,46.7653718044,0,False,7
-33.5,42.4352447854,10,False,7
-35,43.3012701892,8,False,7
-32,43.3012701892,0,False,7
-41,48.4974226119,10,False,3
-41,48.4974226119,0,True,11
-41,50.2294734195,2,False,7
-41,48.4974226119,0,False,7
-42.5,47.6313972081,10,False,7
-47,46.7653718044,8,False,7
-47,48.4974226119,6,False,7
-45.5,45.8993464006,10,False,7
-54.5,47.6313972081,8,False,3
-54.5,47.6313972081,2,True,11
-53,48.4974226119,0,False,7
-54.5,47.6313972081,10,False,7
-56,48.4974226119,8,False,7
-59,51.9615242271,6,False,7
-57.5,52.8275496309,4,False,7
-59,50.2294734195,8,False,7
-50,55.4256258422,6,False,3
-50,55.4256258422,4,True,11
-48.5,54.5596004384,10,False,7
-50,55.4256258422,8,False,7
-50,57.1576766498,6,False,7
-48.5,61.4878036687,4,False,7
-47,60.6217782649,2,False,7
-50,60.6217782649,6,False,7
-15.5,52.8275496309,2,False,3
-15.5,52.8275496309,8,True,11
-17,51.9615242271,6,False,7
-15.5,52.8275496309,4,False,7
-14,51.9615242271,2,False,7
-11,48.4974226119,0,False,7
-12.5,47.6313972081,10,False,7
-20,58.8897274573,6,False,3
-20,58.8897274573,4,True,11
-18.5,58.0237020536,10,False,7
-20,58.8897274573,8,False,7
-20,60.6217782649,6,False,7
-18.5,64.9519052838,4,False,7
-17,64.08587988,2,False,7
-20,64.08587988,6,False,7
-11,58.8897274573,4,False,3
-11,58.8897274573,6,True,11
-11,57.1576766498,8,False,7
-11,58.8897274573,6,False,7
-9.5,59.7557528611,4,False,7
-5,60.6217782649,2,False,7
-5,58.8897274573,0,False,7
-6.5,61.4878036687,4,False,7
-6.5,51.0954988233,2,False,3
-6.5,51.0954988233,8,True,11
-8,50.2294734195,6,False,7
-6.5,51.0954988233,4,False,7
-5,50.2294734195,2,False,7
-2,46.7653718044,0,False,7
-3.5,45.8993464006,10,False,7
-2,48.4974226119,2,False,7
1,39.8371685741,0,False,3
1,39.8371685741,10,True,11
-0.5,40.7031939779,4,False,7
1,39.8371685741,2,False,7
1,38.1051177665,0,False,7
-0.5,33.7749907476,10,False,7
-2,34.6410161514,8,False,7
1,34.6410161514,0,False,7
-8,39.8371685741,10,False,3
-8,39.8371685741,0,True,11
-8,41.5692193817,2,False,7
-8,39.8371685741,0,False,7
-9.5,38.9711431703,10,False,7
-14,38.1051177665,8,False,7
-14,39.8371685741,6,False,7
-12.5,37.2390923627,10,False,7
5.5,47.6313972081,2,False,3
5.5,47.6313972081,8,True,11
4,46.7653718044,6,False,7
5.5,47.6313972081,4,False,7
7,46.7653718044,2,False,7
10,43.3012701892,0,False,7
8.5,42.4352447854,10,False,7
10,45.0333209968,2,False,7
-29,36.3730669589,0,False,3
-29,36.3730669589,10,True,11
-30.5,37.2390923627,4,False,7
-29,36.3730669589,2,False,7
-29,34.6410161514,0,False,7
-30.5,30.3108891325,10,False,7
-32,31.1769145362,8,False,7
-26,43.3012701892,4,False,3
-26,43.3012701892,6,True,11
-26,41.5692193817,8,False,7
-26,43.3012701892,6,False,7
-24.5,44.167295593,4,False,7
-20,45.0333209968,2,False,7
-20,43.3012701892,0,False,7
-21.5,45.8993464006,4,False,7
-21.5,35.5070415552,2,False,3
-21.5,35.5070415552,8,True,11
-23,34.6410161514,6,False,7
-21.5,35.5070415552,4,False,7
-20,34.6410161514,2,False,7
-17,31.1769145362,0,False,7
-18.5,30.3108891325,10,False,7
-17,32.9089653438,2,False,7
-26,27.7128129211,0,False,3
-26,27.7128129211,10,True,11
-27.5,28.5788383249,4,False,7
-26,27.7128129211,2,False,7
-26,25.9807621135,0,False,7
-27.5,21.6506350946,10,False,7
-29,22.5166604984,8,False,7
-26,22.5166604984,0,False,7
-32,15.5884572681,10,False,3
-32,15.5884572681,0,True,11
-32,17.3205080757,2,False,7
-32,15.5884572681,0,False,7
-33.5,14.7224318643,10,False,7
-38,13.8564064606,8,False,7
-38,15.5884572681,6,False,7
-36.5,12.9903810568,10,False,7
-36.5,23.3826859022,8,False,3
-36.5,23.3826859022,2,True,11
-35,24.248711306,0,False,7
-36.5,23.3826859022,10,False,7
-38,24.248711306,8,False,7
-41,27.7128129211,6,False,7
-39.5,28.5788383249,4,False,7
-41,25.9807621135,8,False,7
-23,15.5884572681,0,False,3
-23,15.5884572681,10,True,11
-24.5,16.4544826719,4,False,7
-23,15.5884572681,2,False,7
-23,13.8564064606,0,False,7
-24.5,9.52627944163,10,False,7
-26,10.3923048454,8,False,7
-23,10.3923048454,0,False,7
-50,39.8371685741,10,False,3
-50,39.8371685741,0,True,11
-50,41.5692193817,2,False,7
-50,39.8371685741,0,False,7
-51.5,38.9711431703,10,False,7
-56,38.1051177665,8,False,7
-56,39.8371685741,6,False,7
-42.5,40.7031939779,2,False,3
-42.5,40.7031939779,8,True,11
-44,39.8371685741,6,False,7
-42.5,40.7031939779,4,False,7
-41,39.8371685741,2,False,7
-38,36.3730669589,0,False,7
-39.5,35.5070415552,10,False,7
-38,38.1051177665,2,False,7
-47,32.9089653438,0,False,3
-47,32.9089653438,10,True,11
-48.5,33.7749907476,4,False,7
-47,32.9089653438,2,False,7
-47,31.1769145362,0,False,7
-48.5,26.8467875173,10,False,7
-50,27.7128129211,8,False,7
-47,27.7128129211,0,False,7
-56,32.9089653438,10,False,3
-56,32.9089653438,0,True,11
-56,34.6410161514,2,False,7
-56,32.9089653438,0,False,7
-57.5,32.04293994,10,False,7
-62,31.1769145362,8,False,7
-62,32.9089653438,6,False,7
-60.5,30.3108891325,10,False,7
-69.5,32.04293994,8,False,3
-69.5,32.04293994,2,True,11
-68,32.9089653438,0,False,7
-69.5,32.04293994,10,False,7
-71,32.9089653438,8,False,7
-74,36.3730669589,6,False,7
-72.5,37.2390923627,4,False,7
-74,34.6410161514,8,False,7
-65,39.8371685741,6,False,3
-65,39.8371685741,4,True,11
-63.5,38.9711431703,10,False,7
-65,39.8371685741,8,False,7
-65,41.5692193817,6,False,7
-63.5,45.8993464006,4,False,7
-62,45.0333209968,2,False,7
-65,45.0333209968,6,False,7
-65,24.248711306,10,False,3
-65,24.248711306,0,True,11
-65,25.9807621135,2,False,7
-65,24.248711306,0,False,7
-66.5,23.3826859022,10,False,7
-71,22.5166604984,8,False,7
-71,24.248711306,6,False,7
-69.5,21.6506350946,10,False,7
-81.5,35.5070415552,8,False,3
-81.5,35.5070415552,2,True,11
-80,36.3730669589,0,False,7
-81.5,35.5070415552,10,False,7
-83,36.3730669589,8,False,7
-86,39.8371685741,6,False,7
-84.5,40.7031939779,4,False,7
-77,29.4448637287,0,False,3
-77,29.4448637287,10,True,11
-78.5,30.3108891325,4,False,7
-77,29.4448637287,2,False,7
-77,27.7128129211,0,False,7
-78.5,23.3826859022,10,False,7
-80,24.248711306,8,False,7
-77,24.248711306,0,False,7
-86,29.4448637287,10,False,3
-86,29.4448637287,0,True,11
-86,31.1769145362,2,False,7
-86,29.4448637287,0,False,7
-87.5,28.5788383249,10,False,7
-92,27.7128129211,8,False,7
-92,29.4448637287,6,False,7
-90.5,26.8467875173,10,False,7
-90.5,37.2390923627,8,False,3
-90.5,37.2390923627,2,True,11
-89,38.1051177665,0,False,7
-90.5,37.2390923627,10,False,7
-92,38.1051177665,8,False,7
-95,41.5692193817,6,False,7
-93.5,42.4352447854,4,False,7
-95,39.8371685741,8,False,7
-98,48.4974226119,6,False,3
-98,48.4974226119,4,True,11
-96.5,47.6313972081,10,False,7
-98,48.4974226119,8,False,7
-98,50.2294734195,6,False,7
-96.5,54.5596004384,4,False,7
-95,53.6935750346,2,False,7
-98,53.6935750346,6,False,7
-89,48.4974226119,4,False,3
-89,48.4974226119,6,True,11
-89,46.7653718044,8,False,7
-89,48.4974226119,6,False,7
-87.5,49.3634480157,4,False,7
-83,50.2294734195,2,False,7
-83,48.4974226119,0,False,7
-84.5,51.0954988233,4,False,7
-102.5,40.7031939779,8,False,3
-102.5,40.7031939779,2,True,11
-101,41.5692193817,0,False,7
-102.5,40.7031939779,10,False,7
-104,41.5692193817,8,False,7
-107,45.0333209968,6,False,7
-105.5,45.8993464006,4,False,7
-107,43.3012701892,8,False,7
-68,51.9615242271,6,False,3
-68,51.9615242271,4,True,11
-66.5,51.0954988233,10,False,7
-68,51.9615242271,8,False,7
-68,53.6935750346,6,False,7
-66.5,58.0237020536,4,False,7
-65,57.1576766498,2,False,7
-71,45.0333209968,10,False,3
-71,45.0333209968,0,True,11
-71,46.7653718044,2,False,7
-71,45.0333209968,0,False,7
-72.5,44.167295593,10,False,7
-77,43.3012701892,8,False,7
-77,45.0333209968,6,False,7
-75.5,42.4352447854,10,False,7
-75.5,52.8275496309,8,False,3
-75.5,52.8275496309,2,True,11
-74,53.6935750346,0,False,7
-75.5,52.8275496309,10,False,7
-77,53.6935750346,8,False,7
-80,57.1576766498,6,False,7
-78.5,58.0237020536,4,False,7
-80,55.4256258422,8,False,7
-71,60.6217782649,6,False,3
-71,60.6217782649,4,True,11
-69.5,59.7557528611,10,False,7
-71,60.6217782649,8,False,7
-71,62.3538290725,6,False,7
-69.5,66.6839560914,4,False,7
-68,65.8179306876,2,False,7
-71,65.8179306876,6,False,7
-65,72.7461339179,4,False,3
-65,72.7461339179,6,True,11
-65,71.0140831103,8,False,7
-65,72.7461339179,6,False,7
-63.5,73.6121593217,4,False,7
-59,74.4781847255,2,False,7
-59,72.7461339179,0,False,7
-60.5,75.3442101292,4,False,7
-60.5,64.9519052838,2,False,3
-60.5,64.9519052838,8,True,11
-62,64.08587988,6,False,7
-60.5,64.9519052838,4,False,7
-59,64.08587988,2,False,7
-56,60.6217782649,0,False,7
-57.5,59.7557528611,10,False,7
-56,62.3538290725,2,False,7
-74,72.7461339179,6,False,3
-74,72.7461339179,4,True,11
-72.5,71.8801085141,10,False,7
-74,72.7461339179,8,False,7
-74,74.4781847255,6,False,7
-72.5,78.8083117444,4,False,7
-71,77.9422863406,2,False,7
-74,77.9422863406,6,False,7
-74,15.5884572681,10,False,3
-74,15.5884572681,0,True,11
-74,17.3205080757,2,False,7
-74,15.5884572681,0,False,7
-75.5,14.7224318643,10,False,7
-80,13.8564064606,8,False,7
-80,15.5884572681,6,False,7
-66.5,16.4544826719,2,False,3
-66.5,16.4544826719,8,True,11
-68,15.5884572681,6,False,7
-66.5,16.4544826719,4,False,7
-65,15.5884572681,2,False,7
-62,12.124355653,0,False,7
-63.5,11.2583302492,10,False,7
-62,13.8564064606,2,False,7
-71,8.66025403784,0,False,3
-71,8.66025403784,10,True,11
-72.5,9.52627944163,4,False,7
-71,8.66025403784,2,False,7
-71,6.92820323028,0,False,7
-72.5,2.59807621135,10,False,7
-74,3.46410161514,8,False,7
-71,3.46410161514,0,False,7
-80,8.66025403784,10,False,3
-80,8.66025403784,0,True,11
-80,10.3923048454,2,False,7
-80,8.66025403784,0,False,7
-81.5,7.79422863406,10,False,7
-86,6.92820323028,8,False,7
-86,8.66025403784,6,False,7
-84.5,6.06217782649,10,False,7
-93.5,7.79422863406,8,False,3
-93.5,7.79422863406,2,True,11
-92,8.66025403784,0,False,7
-93.5,7.79422863406,10,False,7
-95,8.66025403784,8,False,7
-98,12.124355653,6,False,7
-96.5,12.9903810568,4,False,7
-98,10.3923048454,8,False,7
-89,15.5884572681,6,False,3
-89,15.5884572681,4,True,11
-87.5,14.7224318643,10,False,7
-89,15.5884572681,8,False,7
-89,17.3205080757,6,False,7
-87.5,21.6506350946,4,False,7
-86,20.7846096908,2,False,7
-89,20.7846096908,6,False,7
-89,3.10862446895e-15,10,False,3
-89,3.10862446895e-15,0,True,11
-89,1.73205080757,2,False,7
-89,3.10862446895e-15,0,False,7
-90.5,-0.866025403784,10,False,7
-95,-1.73205080757,8,False,7
-95,3.33066907388e-15,6,False,7
-93.5,-2.59807621135,10,False,7
